brand,item_id,gross_item_value,order_date,order_datetime,product_id,order_id,customer_id,product_group,country,state
Brand 3,17069317,251.65,1/12/2024,2024-01-12T10:39:06.770000,12441,3000451,2.97e+18,Category 6,Us,Wa
Brand 3,17069355,69.27,1/12/2024,2024-01-12T11:11:43.537000,12285,3000464,6.86e+18,Category 4,Us,Mo
Brand 4,17069173,18.95,1/12/2024,2024-01-12T09:29:06.277000,16211,3000420,5.5e+18,Category 2,Us,Va
Brand 1,1390851,8.93,1/12/2024,2024-01-12T15:01:05,1257,1233415,8.43e+18,Category 8,Us,Ny
Brand 1,1390787,40.24,1/12/2024,2024-01-12T14:32:05,202,1233401,7.76e+18,Category 8,Us,Wa
Brand 2,3815464,10.39,1/12/2024,2024-01-12T23:04:38,714,757393,2.78e+18,Category 8,Us,Va
Brand 1,1390720,18.84,1/12/2024,2024-01-12T14:21:48,613,1233396,3.35e+18,Category 6,Us,Wv
Brand 1,1391543,8.94,1/12/2024,2024-01-12T23:08:44,830,1233528,8.67e+18,Category 6,Us,Ny
Brand 3,17070122,3.34,1/12/2024,2024-01-12T18:25:03.293000,6459,3000649,1.4e+18,Category 6,Us,Wy
Brand 6,17068502,3.82,1/12/2024,2024-01-12T00:53:20.710000,20217,3000313,1.43e+18,Category 8,Us,Wv
Brand 2,3814046,9.73,1/12/2024,2024-01-12T04:04:05,664,757108,3.78e+18,Category 7,Us,Tn
Brand 2,3814926,11.55,1/12/2024,2024-01-12T15:35:40,576,757282,4.32e+18,Category 8,Us,Va
Brand 1,1390023,22.68,1/12/2024,2024-01-12T09:42:37,884,1233266,2.77e+18,Category 8,Us,Ut
Brand 2,3814717,1.52,1/12/2024,2024-01-12T14:13:39,1168,757239,2.31e+18,Category 8,Us,Wa
Brand 1,1391508,13.14,1/12/2024,2024-01-12T22:23:15,557,1233523,2.47e+18,Category 8,Us,Sc
Brand 1,1389748,21.12,1/12/2024,2024-01-12T00:53:56,1098,1233205,4.81e+18,Category 8,Us,Nj
Brand 1,1390353,13.51,1/12/2024,2024-01-12T12:04:06,391,1233324,8.06e+18,Category 8,Us,Va
Brand 3,17069623,14.61,1/12/2024,2024-01-12T13:26:34.083000,21983,3000531,7.03e+18,Category 1,Us,Wi
Brand 2,3815121,15.73,1/12/2024,2024-01-12T16:49:51,184,757308,5.44e+18,Category 8,Us,Va
Brand 3,17070404,16.96,1/12/2024,2024-01-12T21:53:56.930000,5261,3000703,8.5e+18,Category 6,Us,Tx
Brand 1,1389985,10.16,1/12/2024,2024-01-12T09:25:23,2207,1233259,5.66e+18,Category 8,Us,Tx
Brand 3,17069369,38.94,1/12/2024,2024-01-12T11:13:15.907000,19639,3000466,6.8e+18,Other,Us,Pa
Brand 3,17069091,14.01,1/12/2024,2024-01-12T08:14:08.863000,5288,3000398,4.04e+18,Category 8,Us,Wv
Brand 1,1391266,30.36,1/12/2024,2024-01-12T19:25:58,192,1233483,6.68e+18,Category 8,Us,Wi
Brand 1,1390936,2.62,1/12/2024,2024-01-12T15:41:06,518,1233422,2.83e+18,Category 8,Us,Tx
Brand 4,17068819,9.06,1/12/2024,2024-01-12T03:26:58.317000,14978,3000354,1.97e+18,Category 8,Us,Wa
Brand 3,17069430,7.16,1/12/2024,2024-01-12T12:08:15.480000,2828,3000486,5.54e+18,Category 4,Us,Va
Brand 3,17069834,48.14,1/12/2024,2024-01-12T15:31:21.080000,11856,3000587,5.13e+18,Category 8,Us,Ny
Brand 2,3813918,16.58,1/12/2024,2024-01-12T00:12:08,704,757082,6.05e+18,Category 8,Us,Tx
Brand 2,3814596,141.49,1/12/2024,2024-01-12T13:27:41,36,757220,8.11e+18,Category 3,Us,Va
Brand 1,1390433,19.88,1/12/2024,2024-01-12T12:40:26,815,1233340,9.15e+18,Category 6,Us,Tx
Brand 7,17068959,17.23,1/12/2024,2024-01-12T06:08:35.520000,17591,3000372,8.05e+18,Category 6,Us,Ok
Brand 3,17070137,24.72,1/12/2024,2024-01-12T18:29:03.540000,4927,3000651,2.29e+18,Category 9,Us,Tx
Brand 3,17069063,0.0,1/12/2024,2024-01-12T07:47:28.897000,10781,3000388,3.74e+18,Category 7,Us,Tx
Brand 3,17070318,4.54,1/12/2024,2024-01-12T20:36:36.167000,14411,3000688,1.01e+18,Category 2,Us,Ut
Brand 3,17068869,8.09,1/12/2024,2024-01-12T04:31:18.390000,11871,3000358,3.26e+17,Category 8,Us,Wa
Brand 1,1390160,8.96,1/12/2024,2024-01-12T10:50:14,899,1233294,5.46e+18,Category 8,Us,Va
Brand 3,17069552,33.19,1/12/2024,2024-01-12T13:09:52.803000,3280,3000519,8e+18,Category 6,Us,Vt
Brand 1,1391450,10.67,1/12/2024,2024-01-12T21:51:18,877,1233516,4.96e+18,Category 8,Us,Tx
Brand 3,17071186,30.86,1/12/2024,2024-01-12T13:09:52.803000,3247,3000519,8e+18,Other,Us,Vt
Brand 2,3814689,9.91,1/12/2024,2024-01-12T13:59:10,147,757232,2.86e+18,Category 8,Us,Wa
Brand 2,3814184,1.17,1/12/2024,2024-01-12T09:34:36,184,757138,6.04e+18,Category 8,Us,Wv
Brand 3,17068411,7.19,1/12/2024,2024-01-12T00:21:07.793000,1840,3000304,8.12e+18,Category 8,Us,Wi
Brand 3,17068388,8.76,1/12/2024,2024-01-12T00:06:51.293000,6894,3000298,8.33e+18,Category 8,Us,Pa
Brand 1,1390682,41.17,1/12/2024,2024-01-12T14:08:15,2237,1233386,6.9e+18,Category 8,Us,Wa
Brand 4,17068642,3.81,1/12/2024,2024-01-12T01:44:23.167000,15741,3000330,6.4e+18,Category 8,Us,Tx
Brand 3,17070277,18.42,1/12/2024,2024-01-12T20:09:15.963000,8769,3000678,7.64e+18,Category 8,Us,Wa
Brand 3,17068792,8.28,1/12/2024,2024-01-12T03:09:49.930000,13675,3000351,4.31e+18,Category 1,Us,Va
Brand 1,1390635,19.72,1/12/2024,2024-01-12T13:57:18,457,1233379,1.46e+18,Category 8,Us,Tn
Brand 6,17069032,25.29,1/12/2024,2024-01-12T07:13:39.257000,19931,3000384,5.17e+18,Category 8,Us,Mo
Brand 3,17068929,88.61,1/12/2024,2024-01-12T05:39:06.563000,7746,3000368,6.85e+16,Category 10,Us,Va
Brand 1,1391468,32.37,1/12/2024,2024-01-12T22:05:40,1310,1233519,1.03e+18,Category 8,Us,Pa
Brand 2,3815168,4.1,1/12/2024,2024-01-12T17:51:09,297,757320,5.43e+18,Category 8,Us,Pa
Brand 1,1390856,8.66,1/12/2024,2024-01-12T15:01:05,467,1233415,8.43e+18,Category 8,Us,Ny
Brand 1,1390308,6.08,1/12/2024,2024-01-12T11:51:04,1859,1233318,1.69e+18,Category 3,Us,Tx
Brand 3,17070020,5.96,1/12/2024,2024-01-12T17:33:13.130000,9741,3000634,1.21e+18,Category 1,Us,Sc
Brand 1,1389743,23.49,1/12/2024,2024-01-12T00:36:10,1153,1233203,4.6e+17,Category 8,Us,Oh
Brand 3,17069809,14.61,1/12/2024,2024-01-12T15:03:35.450000,13335,3000577,3.51e+18,Category 8,Us,Tx
Brand 1,1391178,9.34,1/12/2024,2024-01-12T18:06:29,982,1233465,5.34e+18,Category 8,Us,Wi
Brand 3,17070121,3.07,1/12/2024,2024-01-12T18:25:03.293000,4824,3000649,1.4e+18,Category 6,Us,Wy
Brand 3,17069642,30.64,1/12/2024,2024-01-12T13:55:05.820000,3014,3000539,6.79e+18,Category 8,Us,Wi
Brand 1,1391258,20.21,1/12/2024,2024-01-12T19:22:36,1277,1233479,7.84e+18,Category 8,Us,Va
Brand 2,3814513,9.58,1/12/2024,2024-01-12T12:49:31,582,757204,8.06e+18,Category 8,Us,Va
Brand 2,3815491,7.23,1/12/2024,2024-01-12T23:34:30,588,757398,4.61e+17,Category 8,Us,Ny
Brand 2,3815203,23.56,1/12/2024,2024-01-12T18:48:31,1059,757328,7.02e+18,Category 8,Us,Wa
Brand 3,17070106,20.85,1/12/2024,2024-01-12T18:02:09.840000,12441,3000645,6.57e+18,Category 6,Us,Wi
Brand 3,17068853,4.31,1/12/2024,2024-01-12T04:31:18.390000,1841,3000358,3.26e+17,Category 8,Us,Wa
Brand 4,17070386,6.76,1/12/2024,2024-01-12T21:45:39.653000,16481,3000700,3.65e+18,Category 8,Us,Wa
Brand 2,3815430,43.17,1/12/2024,2024-01-12T22:14:45,242,757383,4.48e+18,Category 3,Us,Ut
Brand 2,3815170,4.31,1/12/2024,2024-01-12T17:51:09,630,757320,5.43e+18,Category 8,Us,Pa
Brand 3,17069440,24.72,1/12/2024,2024-01-12T12:21:11.137000,8624,3000488,3.85e+18,Category 6,Us,Tx
Brand 1,1391520,38.49,1/12/2024,2024-01-12T22:37:26,819,1233524,8.2e+17,Category 8,Us,Tx
Brand 7,17069754,3.8,1/12/2024,2024-01-12T14:39:12.930000,18349,3000562,7.23e+18,Other,Us,Wi
Brand 2,3814004,4.0,1/12/2024,2024-01-12T02:11:21,540,757100,2e+18,Category 8,Us,Tx
Brand 2,3814028,3.45,1/12/2024,2024-01-12T02:59:36,1125,757106,2.44e+18,Category 8,Us,Tx
Brand 3,17069973,5.76,1/12/2024,2024-01-12T17:09:32.307000,7633,3000625,2.13e+18,Other,Us,Tn
Brand 1,1391380,7.7,1/12/2024,2024-01-12T20:57:38,659,1233505,3.2e+18,Category 8,Us,Wa
Brand 3,17070390,13.19,1/12/2024,2024-01-12T21:52:17.410000,1874,3000702,6.48e+17,Category 7,Us,Va
Brand 2,3815051,8.44,1/12/2024,2024-01-12T16:03:35,1024,757298,6.42e+18,Category 8,Us,Wv
Brand 4,17070227,3.64,1/12/2024,2024-01-12T19:41:02.600000,15971,3000667,1.68e+18,Category 8,Us,Wi
Brand 2,3814377,8.36,1/12/2024,2024-01-12T11:44:16,201,757182,2.59e+18,Category 3,Us,Va
Brand 4,17068823,9.06,1/12/2024,2024-01-12T03:26:58.317000,16980,3000354,1.97e+18,Category 8,Us,Wa
Brand 3,17069544,14.42,1/12/2024,2024-01-12T13:07:26,11135,3000518,6.06e+17,Category 8,Us,Nj
Brand 3,17068843,7.02,1/12/2024,2024-01-12T04:31:18.390000,536,3000358,3.26e+17,Category 8,Us,Wa
Brand 2,3814900,11.62,1/12/2024,2024-01-12T15:20:42,953,757278,8e+18,Category 8,Us,Vt
Brand 1,1391203,19.7,1/12/2024,2024-01-12T18:32:27,1068,1233471,3.05e+18,Category 8,Us,Tx
Brand 2,3814252,16.24,1/12/2024,2024-01-12T10:39:51,218,757155,7.37e+18,Category 8,Us,Va
Brand 3,17068856,8.09,1/12/2024,2024-01-12T04:31:18.390000,3701,3000358,3.26e+17,Category 8,Us,Wa
Brand 4,17078289,17.24,1/12/2024,2024-01-12T10:45:57.897000,16978,3000454,1.93e+18,Category 8,Us,Tx
Brand 2,3815457,50.39,1/12/2024,2024-01-12T22:53:19,247,757391,6.36e+18,Category 3,Us,Ny
Brand 6,17070221,3.41,1/12/2024,2024-01-12T19:40:56.660000,19924,3000666,6.79e+18,Category 8,Us,Wi
Brand 4,17068437,3.13,1/12/2024,2024-01-12T00:36:38.840000,15591,3000308,7.77e+18,Category 8,Us,Tx
Brand 1,1390612,9.44,1/12/2024,2024-01-12T13:54:04,1087,1233375,5.4e+18,Category 8,Us,Ut
Brand 7,17070177,12.25,1/12/2024,2024-01-12T19:11:07.710000,17650,3000660,7.83e+18,Category 10,Us,Tx
Brand 3,17070182,24.98,1/12/2024,2024-01-12T19:17:58.193000,10804,3000662,7.89e+18,Category 8,Us,Tn
Brand 3,17069099,22.71,1/12/2024,2024-01-12T08:16:26.273000,12921,3000399,4.83e+18,Category 10,Us,Wi
Brand 3,17069181,5.23,1/12/2024,2024-01-12T09:30:12.673000,3334,3000421,4.14e+18,Category 8,Us,Va
Brand 4,17068687,24.8,1/12/2024,2024-01-12T02:20:22.717000,15685,3000339,6.37e+18,Category 8,Us,Mi
Brand 2,3814042,84.34,1/12/2024,2024-01-12T03:26:42,1026,757107,7.19e+18,Category 8,Us,Wa
Brand 3,17070341,10.48,1/12/2024,2024-01-12T20:56:16.903000,1668,3000691,1.19e+18,Category 6,Us,Tx
Brand 1,1391469,26.73,1/12/2024,2024-01-12T22:05:40,1073,1233519,1.03e+18,Category 8,Us,Pa
Brand 3,17069760,11.4,1/12/2024,2024-01-12T14:40:26.917000,2748,3000563,3.14e+18,Category 8,Us,Va
Brand 2,3815416,3.71,1/12/2024,2024-01-12T21:43:07,540,757379,4.35e+18,Category 8,Us,Tn
Brand 4,17069445,6.77,1/12/2024,2024-01-12T12:22:35.937000,15012,3000489,8.09e+18,Category 8,Us,Tx
Brand 1,1390341,38.3,1/12/2024,2024-01-12T12:04:01,2116,1233323,6.15e+18,Other,Us,Wi
Brand 3,17069688,2.44,1/12/2024,2024-01-12T14:20:56.723000,7269,3000548,6.06e+18,Category 9,Us,Wa
Brand 3,17068774,10.85,1/12/2024,2024-01-12T02:59:44.563000,8080,3000350,8.14e+18,Category 8,Us,Or
Brand 3,17070201,24.73,1/12/2024,2024-01-12T19:29:48.710000,11549,3000665,8.48e+18,Category 8,Us,Wv
Brand 1,1390788,23.15,1/12/2024,2024-01-12T14:32:05,1087,1233401,7.76e+18,Category 8,Us,Wa
Brand 1,1390227,12.4,1/12/2024,2024-01-12T11:28:45,1050,1233306,2.52e+18,Category 8,Us,Wv
Brand 6,17070078,17.95,1/12/2024,2024-01-12T17:54:08.700000,20137,3000641,8.16e+18,Category 8,Us,Wa
Brand 3,17068698,8.06,1/12/2024,2024-01-12T02:26:23.027000,3974,3000341,1.28e+18,Category 9,Us,Va
Brand 3,17068656,9.19,1/12/2024,2024-01-12T01:53:08.043000,14183,3000332,1.4e+17,Category 1,Us,Ca
Brand 2,3814908,5.87,1/12/2024,2024-01-12T15:29:42,352,757279,5.1e+18,Category 6,Us,Tx
Brand 1,1389812,9.33,1/12/2024,2024-01-12T03:13:37,698,1233220,2.75e+18,Category 8,Us,Wv
Brand 4,17069359,125.96,1/12/2024,2024-01-12T11:13:15.907000,15003,3000466,6.8e+18,Category 10,Us,Pa
Brand 1,1390115,23.29,1/12/2024,2024-01-12T10:42:23,1068,1233288,6.68e+18,Category 8,Us,Wi
Brand 6,17069138,26.93,1/12/2024,2024-01-12T08:57:16.917000,20385,3000411,4e+18,Category 8,Us,Va
Brand 3,17069691,22.44,1/12/2024,2024-01-12T14:20:56.723000,4927,3000548,6.06e+18,Category 9,Us,Wa
Brand 1,1391457,3.96,1/12/2024,2024-01-12T22:01:04,819,1233517,6.89e+18,Category 8,Us,Pa
Brand 1,1389849,3.07,1/12/2024,2024-01-12T05:03:59,926,1233224,2.78e+18,Category 8,Us,Va
Brand 1,1391119,28.46,1/12/2024,2024-01-12T17:24:20,627,1233456,6.67e+18,Category 8,Us,Pa
Brand 2,3813965,2.85,1/12/2024,2024-01-12T00:43:44,277,757090,5.51e+18,Category 8,Us,Wi
Brand 2,3815442,5.86,1/12/2024,2024-01-12T22:31:41,1317,757386,5.79e+18,Category 8,Us,Tx
Brand 2,3814561,0.9,1/12/2024,2024-01-12T13:00:20,119,757211,1.63e+18,Category 3,Us,Wv
Brand 2,3815471,4.16,1/12/2024,2024-01-12T23:07:06,329,757394,7.02e+18,Category 3,Us,Wa
Brand 6,17069825,24.54,1/12/2024,2024-01-12T15:20:48.040000,20015,3000583,1.93e+18,Category 8,Us,Tx
Brand 2,3814282,0.73,1/12/2024,2024-01-12T11:08:30,1176,757162,1.53e+18,Category 8,Us,Tx
Brand 1,1389808,16.62,1/12/2024,2024-01-12T02:50:50,964,1233219,4.91e+18,Category 8,Us,Wi
Brand 1,1390213,3.36,1/12/2024,2024-01-12T11:26:05,347,1233304,8.67e+18,Category 8,Us,Ny
Brand 1,1390595,3.9,1/12/2024,2024-01-12T13:46:40,1153,1233372,3.34e+18,Category 8,Us,Tx
Brand 2,3815432,1.77,1/12/2024,2024-01-12T22:14:45,1350,757383,4.48e+18,Category 8,Us,Ut
Brand 3,17069946,15.14,1/12/2024,2024-01-12T16:56:28.723000,3987,3000618,5.24e+18,Category 9,Us,Tx
Brand 2,3816333,3.75,1/13/2024,2024-01-13T17:13:26,1365,757560,3.94e+18,Category 8,Us,Va
Brand 1,1391621,15.26,1/13/2024,2024-01-13T02:56:06,1308,1233541,9.14e+18,Category 8,Us,Nc
Brand 1,1392620,3.79,1/13/2024,2024-01-13T21:30:26,1151,1233743,2.01e+18,Category 8,Us,Mt
Brand 2,3816137,15.97,1/13/2024,2024-01-13T14:22:57,914,757526,8.04e+18,Category 8,Us,Wv
Brand 2,3815648,3.91,1/13/2024,2024-01-13T04:45:41,560,757422,1.96e+18,Category 8,Us,Tx
Brand 2,3815566,2.82,1/13/2024,2024-01-13T00:52:42,643,757411,8.85e+18,Category 8,Us,Sd
Brand 3,17071950,8.68,1/13/2024,2024-01-13T23:43:13.557000,10346,3001017,8.92e+18,Category 8,Us,Oh
Brand 1,1392147,15.52,1/13/2024,2024-01-13T16:39:49,386,1233658,5.62e+18,Category 8,Us,Va
Brand 1,1392470,13.52,1/13/2024,2024-01-13T19:25:06,117,1233716,2.32e+18,Category 8,Us,Vt
Brand 3,17070564,5.95,1/13/2024,2024-01-13T01:24:43.700000,7723,3000736,3.45e+18,Category 6,Us,Tx
Brand 4,17070929,20.14,1/13/2024,2024-01-13T11:57:18.803000,22076,3000807,6.05e+18,Category 3,Us,Tx
Brand 1,1392645,113.06,1/13/2024,2024-01-13T22:12:55,1997,1233749,4.14e+18,Category 3,Us,Va
Brand 1,1392371,3.46,1/13/2024,2024-01-13T18:31:27,2266,1233698,7.35e+18,Other,Us,Wv
Brand 1,1392115,4.11,1/13/2024,2024-01-13T16:07:01,1068,1233647,1.02e+18,Category 8,Us,Wa
Brand 1,1392247,8.47,1/13/2024,2024-01-13T17:06:57,853,1233672,8.89e+18,Category 8,Us,Va
Brand 1,1392466,10.73,1/13/2024,2024-01-13T19:25:06,1040,1233716,2.32e+18,Category 8,Us,Vt
Brand 2,3815659,0.0,1/13/2024,2024-01-13T05:16:32,547,757424,9.2e+18,Category 8,Us,Va
Brand 1,1392666,19.91,1/13/2024,2024-01-13T22:59:02,457,1233755,7.18e+18,Category 8,Us,Tx
Brand 2,3816632,3.29,1/13/2024,2024-01-13T22:01:13,1295,757622,3.88e+18,Category 8,Us,Wv
Brand 2,3815742,1.31,1/13/2024,2024-01-13T08:44:09,370,757441,7.58e+18,Category 8,Us,Tx
Brand 2,3816477,4.32,1/13/2024,2024-01-13T19:44:38,1063,757590,6.93e+18,Category 8,Us,Va
Brand 2,3815788,3.86,1/13/2024,2024-01-13T09:42:25,1093,757452,9.04e+18,Category 8,Vg,Other
Brand 3,17071037,11.1,1/13/2024,2024-01-13T12:38:23.793000,8625,3000827,8.93e+18,Category 6,Us,Tx
Brand 2,3815820,9.14,1/13/2024,2024-01-13T10:32:01,836,757459,8.93e+18,Category 8,Us,Tx
Brand 3,17070988,18.87,1/13/2024,2024-01-13T12:13:11.690000,12461,3000818,4.34e+18,Category 6,Us,Wv
Brand 1,1391675,20.4,1/13/2024,2024-01-13T09:18:07,572,1233556,1.04e+17,Category 8,Us,Sc
Brand 2,3816375,38.49,1/13/2024,2024-01-13T17:25:39,36,757568,2.44e+17,Category 3,Us,Ri
Brand 2,3815731,38.77,1/13/2024,2024-01-13T08:26:10,85,757439,2.33e+18,Category 3,Us,Wi
Brand 2,3815870,32.04,1/13/2024,2024-01-13T11:38:34,371,757471,8.57e+18,Category 8,Us,Wv
Brand 3,17071155,31.79,1/13/2024,2024-01-13T13:50:02.670000,279,3000852,1.2e+18,Category 9,Us,Wi
Brand 3,17071625,13.97,1/13/2024,2024-01-13T19:30:42.950000,2575,3000959,8.09e+18,Category 9,Us,Tx
Brand 2,3815963,1.31,1/13/2024,2024-01-13T12:26:40,710,757489,1.16e+18,Category 8,Us,Pa
Brand 1,1392270,16.97,1/13/2024,2024-01-13T17:16:07,1036,1233676,4.61e+18,Category 8,Us,Va
Brand 1,1392106,21.44,1/13/2024,2024-01-13T16:04:49,972,1233645,5.51e+18,Category 8,Us,Wi
Brand 7,17071636,9.37,1/13/2024,2024-01-13T19:34:55.727000,19105,3000961,5.31e+18,Category 1,Us,Wi
Brand 2,3815845,145.59,1/13/2024,2024-01-13T11:15:32,587,757467,6.83e+17,Category 3,Us,Ks
Brand 7,17071641,28.78,1/13/2024,2024-01-13T19:37:00.933000,17661,3000962,9.15e+18,Category 10,Us,Tx
Brand 3,17071724,9.95,1/13/2024,2024-01-13T20:41:41.803000,11851,3000977,4.88e+17,Category 8,Us,Az
Brand 1,1392425,11.08,1/13/2024,2024-01-13T18:58:29,1175,1233708,5.34e+18,Category 8,Us,Wi
Brand 3,17070671,8.61,1/13/2024,2024-01-13T05:53:12.680000,9691,3000752,8.67e+18,Category 8,Us,Ny
Brand 2,3816411,17.27,1/13/2024,2024-01-13T17:51:17,356,757574,1.33e+17,Category 8,Us,Mo
Brand 3,17070705,20.67,1/13/2024,2024-01-13T07:39:17.457000,2515,3000759,1.92e+18,Category 8,Us,Wi
Brand 2,3816622,4.86,1/13/2024,2024-01-13T21:54:53,503,757621,2.49e+17,Category 8,Us,Ca
Brand 1,1392329,8.94,1/13/2024,2024-01-13T17:52:09,1464,1233687,8e+18,Category 7,Us,Vt
Brand 1,1392566,2.54,1/13/2024,2024-01-13T20:03:39,265,1233727,1.95e+17,Category 8,Us,Ma
Brand 2,3816265,0.59,1/13/2024,2024-01-13T15:54:00,1401,757549,2.09e+18,Category 8,Us,Sc
Brand 2,3815909,3.39,1/13/2024,2024-01-13T12:05:53,497,757477,2.16e+18,Category 8,Us,Sc
Brand 2,3815927,0.77,1/13/2024,2024-01-13T12:10:35,170,757479,6.1e+17,Category 8,Us,Tx
Brand 2,3816141,14.11,1/13/2024,2024-01-13T14:33:22,555,757528,8.37e+18,Category 8,Us,Ut
Brand 3,17071654,2.92,1/13/2024,2024-01-13T19:49:40.187000,7722,3000965,7.34e+18,Category 6,Us,Va
Brand 3,17070640,12.88,1/13/2024,2024-01-13T03:34:12.957000,2700,3000748,2.62e+18,Category 4,Us,Tx
Brand 4,17071882,4.83,1/13/2024,2024-01-13T22:53:47.950000,15276,3001008,8.84e+18,Category 3,Us,Tx
Brand 1,1392015,3.65,1/13/2024,2024-01-13T15:29:59,2269,1233632,8.24e+18,Other,Us,Tx
Brand 3,17070906,23.78,1/13/2024,2024-01-13T11:41:27.420000,13126,3000800,8e+18,Category 4,Us,Vt
Brand 1,1392288,6.67,1/13/2024,2024-01-13T17:33:34,1035,1233681,4.61e+18,Category 8,Us,Va
Brand 2,3816647,2.57,1/13/2024,2024-01-13T22:17:43,84,757625,9.01e+18,Category 3,Us,Wi
Brand 1,1392077,3.02,1/13/2024,2024-01-13T15:41:36,2230,1233640,4.19e+18,Category 8,Us,Sc
Brand 1,1391599,3.82,1/13/2024,2024-01-13T00:39:13,993,1233536,2.11e+18,Category 8,Us,Tx
Brand 1,1391627,11.16,1/13/2024,2024-01-13T05:06:09,903,1233542,2.23e+18,Category 8,Us,Wi
Brand 2,3816356,2.62,1/13/2024,2024-01-13T17:19:08,81,757564,4.27e+18,Category 3,Us,Va
Brand 1,1392600,41.78,1/13/2024,2024-01-13T21:02:15,1068,1233737,1.06e+18,Category 8,Us,Tx
Brand 1,1392315,17.59,1/13/2024,2024-01-13T17:37:34,895,1233683,8.87e+18,Category 8,Us,Wv
Brand 3,17070814,87.87,1/13/2024,2024-01-13T10:03:34.703000,12953,3000780,2.18e+18,Category 9,Us,Wa
Brand 2,3815551,2.82,1/13/2024,2024-01-13T00:52:42,598,757411,8.85e+18,Category 8,Us,Sd
Brand 1,1391973,4.89,1/13/2024,2024-01-13T14:43:57,244,1233625,2.28e+18,Category 4,Us,Wv
Brand 3,17071179,38.4,1/13/2024,2024-01-13T14:24:02.100000,9574,3000863,5.05e+18,Category 4,Us,Wi
Brand 1,1392550,5.06,1/13/2024,2024-01-13T20:03:39,974,1233727,1.95e+17,Category 8,Us,Ma
Brand 1,1392602,15.18,1/13/2024,2024-01-13T21:07:46,140,1233738,7.28e+18,Category 8,Us,Tx
Brand 2,3815560,2.82,1/13/2024,2024-01-13T00:52:42,1176,757411,8.85e+18,Category 8,Us,Sd
Brand 3,17071505,1.12,1/13/2024,2024-01-13T18:13:34.910000,14251,3000939,6.72e+18,Category 2,Us,Wa
Brand 3,17071765,7.88,1/13/2024,2024-01-13T20:57:40.460000,5178,3000984,4.31e+18,Category 8,Us,Va
Brand 2,3816158,3.89,1/13/2024,2024-01-13T14:42:42,955,757532,4.77e+18,Category 8,Us,Va
Brand 5,17071967,32.91,1/13/2024,2024-01-13T23:54:13.050000,21190,3001020,8.11e+18,Category 4,Us,Va
Brand 1,1391723,11.77,1/13/2024,2024-01-13T10:58:58,904,1233572,3.25e+18,Category 8,Us,Wi
Brand 2,3816121,10.21,1/13/2024,2024-01-13T14:16:28,702,757524,4.92e+18,Category 8,Us,Tx
Brand 1,1392127,16.5,1/13/2024,2024-01-13T16:26:02,923,1233653,7.44e+18,Category 8,Us,Va
Brand 3,17070848,46.89,1/13/2024,2024-01-13T10:29:02.577000,1159,3000786,3.27e+18,Category 8,Us,Sc
Brand 2,3816564,14.45,1/13/2024,2024-01-13T20:38:03,1376,757609,1.84e+18,Category 8,Us,Tn
Brand 4,17071768,11.85,1/13/2024,2024-01-13T20:57:40.460000,15482,3000984,4.31e+18,Category 8,Us,Va
Brand 3,17070900,23.9,1/13/2024,2024-01-13T11:39:09.890000,12833,3000799,6.96e+18,Category 8,Us,Pa
Brand 1,1391943,7.34,1/13/2024,2024-01-13T14:18:29,671,1233619,4.6e+18,Category 2,Us,Wa
Brand 1,1392332,3.45,1/13/2024,2024-01-13T17:52:09,942,1233687,8e+18,Category 8,Us,Vt
Brand 1,1392063,13.5,1/13/2024,2024-01-13T15:36:34,391,1233639,7.68e+18,Category 8,Us,Va
Brand 1,1392196,2.83,1/13/2024,2024-01-13T16:44:51,1019,1233666,1.58e+18,Category 8,Us,Tx
Brand 2,3815543,2.82,1/13/2024,2024-01-13T00:52:42,706,757411,8.85e+18,Category 8,Us,Sd
Brand 1,1391840,16.94,1/13/2024,2024-01-13T12:48:24,915,1233594,8.21e+18,Category 8,Us,Va
Brand 1,1391654,8.83,1/13/2024,2024-01-13T08:32:37,872,1233549,2.12e+18,Category 8,Us,Wa
Brand 3,17070998,11.23,1/13/2024,2024-01-13T12:20:15.413000,22378,3000820,7.18e+18,Category 8,Us,Tx
Brand 3,17070552,24.36,1/13/2024,2024-01-13T01:10:48.997000,601,3000733,4.13e+17,Category 8,Us,Or
Brand 7,17070918,4.27,1/13/2024,2024-01-13T11:43:20.553000,18727,3000802,5.59e+18,Category 1,Us,Va
Brand 1,1391963,3.55,1/13/2024,2024-01-13T14:43:57,1092,1233625,2.28e+18,Category 8,Us,Wv
Brand 3,17071071,6.16,1/13/2024,2024-01-13T12:52:30.757000,6891,3000832,2.85e+18,Category 8,Us,Pa
Brand 2,3816541,1.2,1/13/2024,2024-01-13T20:11:27,560,757604,3.64e+17,Category 8,Us,Tn
Brand 1,1392481,22.19,1/13/2024,2024-01-13T19:26:31,637,1233717,1.97e+18,Category 4,Us,Wa
Brand 2,3816634,5.76,1/13/2024,2024-01-13T22:01:13,211,757622,3.88e+18,Category 8,Us,Wv
Brand 3,17070686,7.34,1/13/2024,2024-01-13T06:49:58.787000,10760,3000755,4.86e+18,Other,Us,Va
Brand 1,1391916,4.34,1/13/2024,2024-01-13T13:28:08,2079,1233609,8.51e+18,Category 1,Us,Tx
Brand 2,3815989,9.12,1/13/2024,2024-01-13T12:37:35,656,757493,5.24e+18,Category 8,Us,Tx
